Brand name,Price,Rating,Rating count,Review count,Ranking,URL,SKU
Golens,18499,2.9,False,False,25,https://www.amazon.in/Golens-X84-Recognition-recording-Fingerprint/dp/B0CBC3BY7S/ref=sr_1_161?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-161,9
Equal,7990,3.1,False,False,26,https://www.amazon.in/S8-Unlocking-Fingerprint-Mechanical-Wifi/dp/B0CTTKF5P2/ref=sr_1_162?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-162,1
IFITech,2149,3.8,False,False,24,https://www.amazon.in/IFITech-Rechargeable-Fingerprint-Thumbprint-Passwordless/dp/B0CLV66KWP/ref=sr_1_16?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-16,1
ZKTeco,8999,2.2,False,False,27,https://www.amazon.in/ZKTeco-Unlocking-Fingerprint-Pincode-Mechanical/dp/B0BJVKSB64/ref=sr_1_163?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-163,2
LAVNA,7980,4.3,False,False,25,https://www.amazon.in/LAVNA-Digital-Fingerprint-Bluetooth-Unlock/dp/B08GXVZTS8/ref=sr_1_17?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-17,13
Electronic,2989,0.0,False,False,28,https://www.amazon.in/Electronic-Charging-Password-Cupboards-Wardrobe/dp/B09KBB61SW/ref=sr_1_164?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-164,1
EscozorÂ®,6990,3.3,False,False,26,https://www.amazon.in/Escozor%C2%AE-Smart-Heavyduty-Fingerprint-Padlock/dp/B0CV9P7FYY/ref=sr_1_18?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-18,3
Jenix,549,3.0,False,False,29,https://www.amazon.in/Jenix-Waterproof-13-56MHz-Proximity-Security/dp/B0BXFPGXL3/ref=sr_1_165?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-165,1
Valencia-,6990,4.2,False,False,27,https://www.amazon.in/Valencia-Hola-Fingerprint-Access-Installation/dp/B08QN9YL8X/ref=sr_1_19?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-19,1
Godrej,8191,4.2,False,False,28,https://www.amazon.in/Godrej-Digital-Mechanical-Warranty-Mortise/dp/B0CJXQ8Z7Z/ref=sr_1_20?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-20,6
NEXMOT,6999,5.0,False,False,30,https://www.amazon.in/NEXMOT-Ultra-Fingerprint-Bluetooth-NX/dp/B0CZXKTNYL/ref=sr_1_166?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-166,1
ZKTeco,12980,4.0,False,False,31,https://www.amazon.in/ZKTeco-Fingerprint-Keypad-Bluetooth-Assistant/dp/B09GPH4VLR/ref=sr_1_167?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-167,2
LAVNA,13490,4.4,False,False,29,https://www.amazon.in/LAVNA-Fingerprint-Mobile-Manual-Bluetooth/dp/B0CFLT4X5F/ref=sr_1_21?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-21,13
Qubo,12980,0.0,False,False,32,https://www.amazon.in/Qubo-Smart-Ultra-Gateway-Combo/dp/B0CH1DKWPV/ref=sr_1_168?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-168,1
Dorset,2199,3.5,False,False,30,https://www.amazon.in/Dorset-Furniture-DG-304-Thickness/dp/B0B5KLJ9D2/ref=sr_1_22?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-22,4
HAWKVISION,8999,0.0,False,False,33,https://www.amazon.in/HAWKVISION-Fingerprint-Digital-Unlocking-Fingerpribnt/dp/B0CR9TRRVN/ref=sr_1_169?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-169,1
Helett,2985,4.0,False,False,31,https://www.amazon.in/HT320-Lightweight-Fingerprint-Emergency-30mm-55mm/dp/B0CRB2KDC6/ref=sr_1_23?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-23,1
QUBO,16990,4.4,False,False,32,https://www.amazon.in/QUBO-Unlocking-Fingerprint-Mechanical-Stainless/dp/B09M8QS88Y/ref=sr_1_24?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-24,6
Speedy,0,0.0,False,False,34,https://www.amazon.in/Unlocking-Fingerprint-Emergency-Installation-Thickness/dp/B0D8J67QLW/ref=sr_1_170?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-170,2
QUBO,12990,4.4,False,False,33,https://www.amazon.in/Unlocking-Fingerprint-Pincode-Bluetooth-Mechanical/dp/B0BX9CN9TX/ref=sr_1_25?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-25,6
Putmax,4499,3.5,False,False,35,https://www.amazon.in/Putmax-Fingerprint-Biometric-Reversible-Apartment/dp/B09VG77BMJ/ref=sr_1_171?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-171,1
QUBO,8990,4.1,False,False,34,https://www.amazon.in/Smart-Ultra-Group-3-Way-Access/dp/B09X765BK8/ref=sr_1_26?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-26,6
Dorset,6499,3.3,False,False,36,https://www.amazon.in/Dorset-Digital-Furniture-Unique-Thickness/dp/B0BFWT1XMC/ref=sr_1_172?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-172,4
BonKaso,7999,0.0,False,False,35,https://www.amazon.in/BonKaso-H6-Smart-Door-Lock/dp/B0C3M2RLZL/ref=sr_1_27?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-27,1
EXCLUZO,8802,0.0,False,False,37,https://www.amazon.in/EXCLUZO-Semiconductor-Fingerprint-Multifunctional-Apartment/dp/B0CB67CMQT/ref=sr_1_173?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-173,1
Ozone,1672,3.4,False,False,36,https://www.amazon.in/Ozone-Digital-Password-Furniture-OZFL-301/dp/B0B9GQ8H4G/ref=sr_1_28?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-28,4
SLYDER,9457,0.0,False,False,38,https://www.amazon.in/SLYDER-Office-Fingerprint-Emergency-Biometric/dp/B0CVB1TCR3/ref=sr_1_174?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-174,1
Dorset,6799,4.0,False,False,39,https://www.amazon.in/Dorset-Digital-Security-Solution-Installation/dp/B0B9SH8PNK/ref=sr_1_175?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-175,4
Ozone,4358,3.6,False,False,37,https://www.amazon.in/Ozone-Metal-Smart-Furniture-Ozfl-203-Pf/dp/B084N4G7CD/ref=sr_1_29?dib=eyJ2IjoiMSJ9.owQKMCqjYrr2xBCpclXieXD-rC0shRcP3avQuU33G31Xxz8h9tnu_MXHK8KfmPD84IxjVBUenT612U7nFxRl4YN06jHIwdFJXR7b8aqz7W1fGZTLVZ0firsUeYJIgxJTbS1TiQ3dyEjqZRwegGGtZ-CjSXSvp0yNlZdjhrK5L82Albbd6AFQR5UzeF7OjP77g9rsLYXYSTxjZfyHh7Qu5Lf2tsFhoizq9LwiAj-yV-2WEeEYLrM2gIJSVS1LFLM8ZrSzC3gKJcdv2ciV3gbFsuuVZy7UqcH35kPlZYLBnac.tgy7mP5sIS2UkOcg14-4a2mFz3ZtMFyRIED5FVtqKZ4&dib_tag=se&keywords=smart+lock&qid=1721224753&sr=8-29,4
ROBSYNC,9948,4.4,False,False,40,https://www.amazon.in/ROBSYNC-Secure-Door-Tapping-Offices-Wireless/dp/B0BTH9Q4RX/ref=sr_1_176?dib=eyJ2IjoiMSJ9.HVfAWKPvR4Ly1Y1azcDs1QAEfXlaPZa2C14pIwgtrS68Koqcxz97Rm4hIOPjRlYkVpZd86kWkSHbrSUmTk3YOPn1nUMYC4QqVzvqAl1o5va40AbA60OOLKikcxoSefe1TCa-mTf_qzMeul2ZAjK-G9A_MuFSuV6P6IwFrwCYPoSyONBcBGW0_shrJC-F7YHJlsiYveT6qRv9a10Nb-XDCjM6CRez6EcF4zPPMRvqQbKvNlefVob3prGZ_pswEVb6B-jFEnrqOH1TP6lrMSZO7OWVTu9qeh5WYCY9vpEaK2c.uCi_P8usnwbugN1He8X3PygvbJO76jYLN0D90TW528o&dib_tag=se&keywords=smart+lock&qid=1721239241&sr=8-176,1
